GDPR Sensitive,Notes,Event Code Legacy,Hybride,ActionEventCode Hybride,Status,N/A in V2,Wish list,Stack V2,Stack V1,Action,Capacity,Applications,Actor,Entities,Service,Business Criticity,Activity,API v1 Call,API v1 Note,API v1 Verb,Event tracked since,Criticity of Capacity
No,,,No,,,No,No,No,No,Monitor Star Reviews of FG,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,No,Monitor Visit Costs,https://www.notion.so/FlatGuide-Reporting-4a2711b9ce8f4cae8ab73c32b7edce05,https://www.notion.so/Metabase-e396630284834cf6a1a4bdad8159e2a5,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,Yes,Yes,Notify Applicant of Approved Application,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,Notify Applicant of newly created Booking,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,Yes,Yes,Notify Applicant of Property Location 2hrs prior to Visit,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,Yes,Yes,Notify Applicant of Rejected Application,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,Notify User of Rescheduled Visit,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,Yes,Yes,Notify User of selection of new slot need for Rescheduled Visit,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,Yes,No,Overlay Availabilities and Events of Agent on Property Agenda,https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55,https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Availabilities-70eab40324734a48b7832ca5900e17cf,,,https://www.notion.so/a37139b96ea448588075ceccf988a2c9,,,,,High
No,,,No,,,No,No,Yes,Yes,Parse Lead Emails,"https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc, https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,,,,"https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,No,Yes,Pause Visits automatically when Package number is reached,https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc,https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Propose a Property to a FG,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Propose Staffing to a FG outside the zone,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Put FG Prospect on Waiting List,https://www.notion.so/Validate-FlatGuide-c47d5e2e7c2b4e9c8291b03f15166e9d,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,Yes,Yes,Reacticate Reject FG Application,https://www.notion.so/Sign-Up-FlatGuide-fa8365ecb8964d7fbac4e1568a493e25,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,Yes,No,Redirect Unknown user to Prospect Form,https://www.notion.so/Hunt-FlatGuide-312e0f670872477aaa4eb158d6dc2979,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,Yes,Refuse Booking,https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Refuse Staffing,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Reinit Forgotten Password,https://www.notion.so/Access-FlatGuide-Account-520e49d563d843d8ae3528173e228a5c,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Reject Application,"https://www.notion.so/Manage-Applications-c7e8d19c87314eae88ac760916eef991, https://www.notion.so/Manage-SaaS-Applications-c3a9488441eb4dbaab6be5e04342f4a0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Application-4a6ff18cc4cc42bb8e4ab95157233487,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,No message is sent to the prospect,,No,,,No,No,Yes,Yes,Reject FG Prospect,https://www.notion.so/Validate-FlatGuide-c47d5e2e7c2b4e9c8291b03f15166e9d,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,Yes,Yes,Reopen Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Report a No Show Booking,https://www.notion.so/Manage-FlatGuide-Visits-18c3ee43a79b4145a31ccde6a1668ddc,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Request a demo,"https://www.notion.so/Demo-Product-5876ed864b0c452fbc809602fcd68e47, https://www.notion.so/Demo-Product-64d0053567a94ae6aeb358665f08128b",https://www.notion.so/Website-6e090281586f4d628bf6178455f558a2,https://www.notion.so/Visitor-2254cb84a9d745228640bf728ec81474,,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Light,Light"
No,,,No,,,No,No,No,Yes,Request Missing Code for FG,https://www.notion.so/Manage-FlatGuide-Issues-364b07b051da4076885b7c15273b4507,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,Uses SMS / Email,,No,,PO Check,No,No,Yes,Yes,Send Notification to Applicant to choose Booking,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant for Booking Request Received,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,Yes,Yes,Reschedule Booking (by letting the applicant choose a slot),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,No,No,Resend FG Payment,https://www.notion.so/Handle-FlatGuide-Payment-b30f9d3aa46947429f93ae18e842fa6c,https://www.notion.so/cc9b8d62b15347c3ad8c22e50622d6a6,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,,,No,,,No,No,No,No,Reset Password,"https://www.notion.so/Access-Account-67d66a0d710d4246affbd2e71a832ef5, https://www.notion.so/Access-SaaS-Account-d4f885122c09491ba65d08dd172a36b5",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/User-bf889e3166d74034baf629bfcc86f6f6,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,High"
No,,,No,,,No,No,Yes,Yes,Reset Password,https://www.notion.so/Access-FlatGuide-Account-520e49d563d843d8ae3528173e228a5c,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Restaff (temporarily) Property to another FG (single or bulk),https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Retrieve Property Keys,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Return Property Keys,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Review FG Application,https://www.notion.so/Validate-FlatGuide-c47d5e2e7c2b4e9c8291b03f15166e9d,https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,No,Yes,Scoring of FG Prospect Application,https://www.notion.so/Validate-FlatGuide-c47d5e2e7c2b4e9c8291b03f15166e9d,https://www.notion.so/FlatGuide-Prospection-Form-1832f2aec8564915983581c1d72ae4eb,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,"By Name, city, creation date, CSM Staff",,No,,,No,No,Yes,Yes,Search for Customer,"https://www.notion.so/Manage-Customers-4161b32013704accbdfe55f06e1745f4, https://www.notion.so/Manage-SaaS-Customers-accb4781b8404551b21e855ae27510a7",https://www.notion.so/Admin-App-45413f4fa44645aa88e4681b0ece1425,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,Light
No,,,No,,,No,No,Yes,Yes,Search for Property,"https://www.notion.so/Manage-Property-2798a6bbd15c45f0af4360bf457b9451, https://www.notion.so/Manage-SaaS-Property-1dbd301e94454f2b9a9560c9cc796cd0",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Property-4fb0aa4c6b594276818e3ae3e1e1cf26,,,"https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,https://www.notion.so/a37139b96ea448588075ceccf988a2c9",,,,,"Critical,Medium"
No,,,No,,,No,No,No,Yes,Search Staffings,https://www.notion.so/Manage-FlatGuide-Staffing-401b4b05092e40b5a393b6391cdf2887,https://www.notion.so/FlatGuide-App-c90e959f40264e73b351781212bcc703,https://www.notion.so/Flat-Guide-d466759d44bf4efe995c7eeb0f3a29ca,https://www.notion.so/Staffing-9645263e62a140c1b494841f745b44a9,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,Yes,Yes,Search visits (past and upcoming),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Agency-App-9d35b96d2bc140f8be04d78bf249c573,https://www.notion.so/Agency-Collaborator-1f0f9050687a4c69b82c2ad25bea34e6,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Only cnnectied to Alexis N’s agenda,,No,,,No,No,Yes,Yes,Select Date/Time for Interview,https://www.notion.so/Sign-Up-FlatGuide-fa8365ecb8964d7fbac4e1568a493e25,https://www.notion.so/Calendly-a072852730c64c8394d0a2d7dfb45d45,https://www.notion.so/FlatGuide-Prospect-7c72198b2bd849878f88ecd5e86d56f3,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Light
No,,,No,,,No,No,Yes,Yes,Select Time Slot for Booking,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/Applicant-App-4034543ba8b3418abe7071688eadd6ed,https://www.notion.so/Applicant-b3fc61ee3d294c8a983a7cce5a5ede16,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,No,No,Send FG Monthly Payment,https://www.notion.so/Handle-FlatGuide-Payment-b30f9d3aa46947429f93ae18e842fa6c,https://www.notion.so/cc9b8d62b15347c3ad8c22e50622d6a6,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Medium
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant to thank him for visit done,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant to request Feedback on Visit Done (M+10),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant for Booking Confirmation,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Co,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant to remind of upcoming Booking (H-24),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant to remind of Application to be filled (J+2),"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,Uses SMS / Email,,No,,PO Check,No,No,No,Yes,Send Notification to Applicant to inform of Application rejected,"https://www.notion.so/Manage-SaaS-Visits-47be559e69304dd0aabf616c2123ac55, https://www.notion.so/Manage-Visits-ed81ab4cab0b4251afa332531aaec3db",https://www.notion.so/System-a442820512ae45018533137327ea246b,https://www.notion.so/System-e0b952212bc04e8f916b85e089411309,https://www.notion.so/Booking-3f5ab6da13eb42d192d5add126bb0e92,,,"https://www.notion.so/a37139b96ea448588075ceccf988a2c9,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8",,,,,"High,Critical"
No,,,No,,,No,No,No,Yes,Send Grouped Notification or Message,https://www.notion.so/Communicate-FlatGuide-3a7d672c46664690a579b7917ec6c5c2,https://www.notion.so/Intercom-9479272b733c417a9158c324706e5610,https://www.notion.so/Ops-Staff-1c01b58121fd4b23901c1a4bfa539ffe,,,,https://www.notion.so/06d960d8394a4c2a84832d0c97ea07f5,,,,,Critical
No,,,No,,,No,No,No,Yes,Send Invoice,https://www.notion.so/Invoice-6c1699e475d249bfb8f365a412fcd287,https://www.notion.so/Stripe-7e297564c1f04042b225be75115b077b,https://www.notion.so/CSM-Staff-9b04a1191a2e47a6bb0e00e76275e136,https://www.notion.so/Invoice-a7d4fb846aba45ffb866ab772e203553,,,https://www.notion.so/80d3cceaf60c491c9380cc07f63b99a8,,,,,Medium
No,,,No,,,No,No,No,No,Send Invoice,https://www.notion.so/SaaS-Invoice-3625994e436b4bd1851da091e6df3e88,https://www.notion.so/cc9b8d62b15347c3ad8c22e50622d6a6,,,,,https://www.notion.so/a37139b96ea448588075ceccf988a2c9,,,,,Medium
